sentiment,title,desc,note_ip_location
2,"优衣库什么时候再和Marimekko联名
","20年买的两条联名款裙裙，每年都会拿出来穿，感觉还能穿好多年
后悔当年没有allin
优衣库快支棱起来再和marimekko出一季联名款叭
","北京
"
2,"优衣库UNIQLOC西装1
","黑色是时入的
最近降价已经到了
又入了另外一个颜色都是M码
对比下来更喜欢黑色
可休闲可商务
适用场景丰富绝对值得入
版型略宽松舒适度在西装里绝了
偏薄20多度的天气刚刚好
如果你还没有一件合适的西装那就是她了
今年我下单了10来件西装00以内的价格
她最合适穿了一段时间还是很喜欢
","湖南
"
0,"优衣库新款仙仙裙
","我试穿了显得有点胖裙子腰围很大我身高1体重12裙子穿s码足够了码数偏大。内搭跟衬衫都是试穿L码，我穿不出仙仙的感觉
","北京
"
0,"优衣库辣妹T直播间给了1优惠卷不知道
","买什么就这个T不用运费险
","广东
"
2,"最喜欢的还是优衣库这件tee
","太舒服了特意入了大一码的喜欢宽松一点
","湖南
"
2,"0＋优衣库去爹味版穿搭开春优衣库怎么逛
","今天是优衣库男孩
优衣库太好逛了，年龄改变不了我们从穿搭下手
一直年轻的秘诀是穿搭和心态
                
","重庆
"
0,"优衣库是真狗
","衣服越来越贵还越做越薄。买单多问了一句有位工作人员态度就是狗脸。
","江西
"
2,"优衣库超值惊喜价来啦
","春夏交替，需要焕新衣橱
来优衣库优品超值购省心买
穿出活力自在穿搭 
 
点击打开小程序图片，长按即可进入购买。欢迎加入优享俱乐部，现在入会即享20元新人礼券（单笔实付满00可用）详情请查看掌上优衣库公告。
 

","福建
"
2,"被姐妹们问爆的0+ 优衣库平替显瘦正肩T
","
","江苏
"
2,"逛街日记
","买了两件T恤
总感觉优衣库的裙子有种人妻感后来朋友纠正说是少妇感（不是贬义词）就是很温柔体贴善良又很幸福的感觉
","北京
"
1,"我song
","三件0码，图二图三是优衣库的。送给需要的姐妹。往前还会有各种闲置出。基本就是白给。
","河北
"
2,"拯救优衣库衬衫
","优衣库这件七分袖衬衫嘎嘎好穿，但是因为有棉麻成分在里面，洗一下就会皱成咸菜，这个蒸汽小熨斗完全拯救了这件衬衫，当然和挂烫机还是有区别的，但是挂烫机太占地方了，作为从来没有用过熨斗的人来说，完全无压力熨烫，缺点就是有点费手费腰，然后就是因为确实比较小，蒸汽水箱有点小，只够烫两件衬衫就没水了[失望R]适合夏天烫烫棉质衬衫，短袖和连衣裙
","江苏
"
2,"春夏的英伦风
","UNIQLOandJWANDERSON202春夏合作系列

","上海
"
2,"优衣库发现live图也好看的新裙子
","种草啦种草啦优衣库新裙子
#[话题]# be
","重庆
"
1,"优衣库这个外套终于降价了
","粉，红，杏仁黄2了，但是白，黑，绿还没降价啊。坐等降价。但又怕没有我的尺码了。不过随缘吧，因为本来非常想要奶油白，结果从小程序买来试了试有点透，感觉不值。还是要冷静等价格再降一降，透就透吧。不知何时能1啊
","山东
"
1,"“欢迎来到霍格沃茨”优衣库×哈利·波特
","优衣库×哈利·波特联名来了
我也需要一根魔法棒 
 
2号上市
欢迎到店打卡 

","广东
"
1,"优衣库b品
","
","山西
"
2,"优衣库JWA
","一年一度的JWA夏季单品又来咯个人觉得算是优衣库合作系列里面好看的了
UNIQLOandJWANDERSON202春夏合作系列
英伦风新衣焕新风格，时尚「趣」看展 
匠心设计经典英伦轻松玩趣

","广东
"
1,"优衣库b品。
","今日羊毛
","河南
"
0,"优衣库快给我降价  
","DIMOO联名印花短袖太好看了
试穿了S和M码白色和绿色，个人觉得S码会有点小，建议大家买大一码，
白色有点透，但是百搭一点
绿色很青春
什么时候能降价，每种颜色都想入

","广西
"
2,"优衣库0块 拿下有种美式街头风格📟
","最喜欢这种捡漏颜值还不错的衣服了
还好都挺好看，夏天随便穿穿
一年就扔了

","安徽
"
2,"会场里最清凉的崽，好禅意风的会议穿搭
","优衣库临时买的背心和衬衫，出乎意料地与裙子很配
既休闲又正式
 
会场里最清凉的崽

","湖北
"
1,"110优衣库好合适的一套
","#
","江苏
"
2,"优衣库202新款牛仔裤太好看啦，太绝了
","自己特别喜欢的一条烟管裤，百搭又显瘦，特别修饰腿型，显高显瘦显腿直，面料柔软舒服，太爱啦
","河南
"
1,"新中式也可简约随性
","




","广东
"
2,"202优衣库春夏新款搭配 //实用休闲搭配
","优衣库最实穿白搭休闲风性价比高高高
","重庆
"
1,"UR和优衣库哪个更适合中国女人
","个人经验是
ur的衣服挂着好看，穿我身上，衣服变丑了。
优衣库的衣服(大部分）挂着不好看，穿我身上，我变丑了。
 
图文无关，这两家我都没买过合适衣服
 


","陕西
"
1,"试衣间的t，穿着也还行吧
","优衣库辣妹小T恤感觉颜色挺挑人的
","江苏
"
2,"优衣库这几件童装超级无敌可爱啊啊
","
","四川
"
2,"我感觉我挺牛的哈哈哈
","
最近好喜欢化美美的妆去逛街
","福建
"
2,"优衣库新品这件薄荷绿衬衫也太了吧
","202新款官方货号0，写了海盐系衬衫，有蓝绿两个颜色，但我觉得这个薄荷蓝绿的颜色更加清新好看，韩系减龄，蛮出片的，上身颜色也比较显白，本人黄皮穿上丝毫不显黑，面料是100%优质长绒棉，舒适轻薄不闷热，夏天当防晒开衫也没有问题，10/0斤穿m码正正好，再大就累赘啦
🌰在试衣间尝试搭配了牛仔裤白色西装裤和白色阔腿裤效果都很不错，基础百搭款式，上班通勤或者出门旅游都很实穿诶
","浙江
"
2,"优衣库爆款衬衫又降价了，快冲
","
感觉两个配色不错都拿下
","河南
"
2,"优衣库款适合小个子的T恤辣妹T才
","圆领正间T真的香
dilf法国麻圆领T上身太舒服了
 

","北京
"
2,"承上題穿搭
","優衣庫U的機能襯衫真的是近期最愛
 
雖然易皺但就是這個設計的隨性吧
/2在九蛇窯廠，外面天氣熱，反而在這個窯廠裡超級舒服像開了冷氣一樣
","中国台湾
"
2,"202U系列春夏1小个子试穿分享
","Hi这是一条迟到的优衣库202U系列小个子试穿分享，我的身高是1，体重斤。
以上是我的试穿效果，希望可以给到姐妹们一些参考
，这次试穿下来除了视频中的白色针织裤不太建议入手，其他的款式如果有喜欢的，可以等jiang价冲一冲
","湖北
"
2,"优衣库条纹短袖搭配牛仔裤简单干净
","上衣选择一件优衣库粉白条纹短袖这个颜色真的好显白而且给人一种干净的感觉

裤子搭配一条浅蓝色的牛仔裤宽松直筒的版型修饰腿型不挑人啊


","湖南
"
2,"优衣库童装连衣裙
","真的很可爱等着降价买
","河南
"
1,"🇸🇬优衣库x柯南联名系列
","我个人是挺喜欢蓝色那件前面还有一个小口袋比起排球的好吧？排球的蓝色的后面我真的。。。为有图片不可以'飛べ'吗
 

","新加坡
"
2,"一年一度，UT上线
","
真的喜欢夏天，有好多好多超级好看的T恤上线
ps：山工院的校园真的好美，踩着流苏节的小尾巴去学校逛了一圈，让我这个已经上班的小社畜又重新燃起了对大学的向往
","山东
"
2,"优衣库你
","你真的很会做裙子
 

","广东
"
1,"尽量穿出日式简约风
","
","宁夏
"
2,"优衣库工装夹克风衣
","12/11，试穿XL
防水防风，A字版型，硬挺不软塌。

","辽宁
"
0,"衣服挂在那儿真的没有买的欲望
","优衣库的T，穿上也一般
","江苏
"
2,"好大儿+小熊猫doublekill
","必须收入囊中
 

","北京
"
1,"1/0优衣库温柔系小黄裙，超喜欢
","
吊带系绳可调节，麻混纺的面料，很舒服，胸围偏大包裹性不太好不太得劲，除了这个没毛病
 
吊带裙：0
开衫：1
尺码都是S
 

","上海
"
0,"这套咋样
","优衣库的好看吗？我看裤子有点贵2
","宁夏
"
0,"听劝优衣库的运动短裤可以不用买了
","虽然上身确实好穿，也确实舒服但这源厂跟单只要几十元子 太划算了
 
面料质感做工质量真的好裤腿也是热压工艺
实拍图在上面你们自行体会
 
吸湿排汗户外运动日常百搭完全拿捏
 
建议你们可以多买几条
男女同款的0
 

","浙江
"
2,"米奇可可爱爱
","我是米奇脑袋
我爱米奇
 

","安徽
"
0,"小个子显高穿搭对比优衣库发现这个短裤牛
","线下卖到1的短裤我们源头工厂才几十
超级划算的，1
男朋友穿了一个月反馈说好我才敢拿出来推荐的
速干面料，轻薄，上身完全没有束缚感
颜色多选，不挑人不挑身材，日常休闲皆可，男女同款。
","浙江
"
0,"穿着痛t跟我导出差去了
","优衣库的T恤穿着还是很舒服的
但是，我后知后觉去的地方是体制内，搞得我内心一万个忐忑不安，毕竟后面印着粒本文字。
我真傻，真的
 

","广西
"
1,"亚麻裤子＋上衣
","
MUJI的裤子，男款s码，100％麻。
优衣库的七分袖衬衣，条纹病号服，棉＋麻＋粘纤。
我的麻，请你皱起来。
","四川
"
1,"优衣库试衣间姐妹们帮我看下买哪件
","第一件是一眼就喜欢上，颜色很特别，没化妆也很衬肤色，但是腋下那块是松的，明显感觉他是张开的..不贴身估计穿内衣会有点漏出不好看。忍痛割爱..
第二件也是看上颜色，我的少女心，加上我没有粉色的衣服，穿上去就是紧身有弹力。我以为和p1是同款才拿的，穿上去明显不一样，下摆是u型，修身效果很好。而且工字背心会显得肩膀很直，曲线很美。
第三件：衬衫连衣裙。款式和上身版型都很好看但是我不喜欢这个长度，在我的膝盖下方，不长不短很尴尬。这裙子上身第一感觉就是职场秘书助理即视感再多看几眼就是文艺范。

","湖南
"
2,"起猛了优衣库1套简单不重复穿搭
","起猛了优衣库1套简单不重复穿搭








","上海
"
2,"优衣库这条裙子太好穿了
","面料超级舒服很透气很喜欢
周末宝宝不在跟老公两个人喝杯咖啡
一起浪费时间才是zui大的浪漫

","浙江
"
2,"优衣库泡泡玛特联名
","dimoo太可爱喽
","河南
"
2,"优衣库不营销这个你糊涂啊
","标题党了（
总行生日出去玩时的激情产物，，
在优衣库找到完美适配的衣服简直易如反掌啊
朋友们都说很好笑于是发了小红书kkk


","北京
"
1,"日本留学回国后文科生到健身教练
","今天采访到我在日本优衣库兼职的认识的王桑
日本留学回国后回来做了健身教练
而且偶尔还会打比赛
是什么契机让她进入的健身行业呢

","四川
"
2,"终于蹲到优衣库这条牛仔裤降价了
","第一次看到的时候就心动了，包括这件小衬衫，好喜欢这两件衣服的颜色，绿色的小衫感觉很清新靓丽，牛仔裤给我感觉就是很复古颜色也好好看，一降价立马入手，感觉再不入手就没机会穿了，1性价比更高
","湖北
"
2,"推荐两条
","裤子
 
很好穿

","山东
"
2,"微胖穿搭分享
","微胖的姐妹们都给我去买优衣库的这个外套真的很显瘦很好看我身边的朋友都说显瘦
还有这个裤子也是真的显瘦但是这个裤子我是在网上买的哈哈哈
","广东
"
2,"迅速扩散，优衣库限时辣妹
","想选个小背心作为西装内搭还挺好这款
优衣库：棉质罗纹短背心010
","陕西
"
1,"优衣库0102
","。有个。邮费元
","重庆
"
1,"大石马打工人今日穿搭
","
的防晒2xl
的短袖xl122的家居裤长裤xl
的玛丽珍鞋子
记录一下子10斤的寄几
","山东
"
1,"理想和优衣库有些相似
","这个品牌开了几天，发现他和优衣库相似点不少
","北京
"
2,"优衣库202春夏新品巡展
","百款潮T为热爱发声
","北京
"
1,"北漂日子来吃2坐
","逛了三里屯优衣库
吃了王鹤棣同款牛肉面儿

","北京
"
2,"上身仙女，下身休闲优衣库春秋穿搭（一）
","春天来了，来优衣库试衣服了，今天试的这身很有感觉。上身是半透打褶衬衫（宽松型），搭配黑色Bra，非常性感，尤其适合身材好的姐妹。下身是比较百搭的驼色喇叭裙，可甜可咸，上身可搭欲女装，上身也可搭配休闲装也可商务装；驼色百搭，非常推荐。
 
PS：素人iPhone1pro相机直出，无拉长腿无美颜，仅供姐妹们参考。
 

","上海
"
1,"试穿优衣库JWA麻混纺休闲长裤
","1米色S码，腰围合适不用系抽绳，裤脚略微堆积，整体感觉比较利索
2蓝色M码，腰围略大需要系抽绳，裤脚堆积多，整体效果更随性
 
裤子面料有棉麻手感，偏薄适合春夏，尺码颜色看个人喜好，评价仅供参考（1/0），货号

","广东
"
2,"优衣库&泡泡玛特dimmo
","我爱的熊猫款，盲盒要拥有，联名T也要拥有
","湖北
"
2,"最近好物购买分享—优衣库1
","优衣库灰色帽衫起因是前两天刷到一个小姐姐穿着U家其他款式灰色帽衫搭配百褶裙好学院风好吸睛结果我也去U家看了这个童装感觉就是我这种小个子星人的专属其实去年买过一款U家米色帽衫但是看着长度比这款要短整体感觉很好这的价格我就冲了坐等收货ing
","天津
"
